Map_ID,Initiative_ID,Initiative_Name,Factor_ID,Card_ID,Factor_Bank,Requirement_Set_ID,Calculation_Role,Application_Mode,Selection_Group_ID,Mapping_Status,Mapping_Lifecycle_Status,Mapping_Rationale,Version,Last_Reviewed,Source_Row
MAP-0634,INIT-0159,Recycle and responsibly dispose of staff uniforms at end-of-life,CPF-0159,CARD-0634,Carbon Factors,CRS-0634,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0159,ACTIVE,ACTIVE,Catalog carbon value-card slot for Recycle and responsibly dispose of staff uniforms at end-of-life.,1.0,2026-08-18,160
MAP-0635,INIT-0159,Recycle and responsibly dispose of staff uniforms at end-of-life,CTF-0159,CARD-0635,Timing Factors,CRS-0635,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0159,ACTIVE,ACTIVE,Catalog timing value-card slot for Recycle and responsibly dispose of staff uniforms at end-of-life.,1.0,2026-08-18,160
MAP-0636,INIT-0159,Recycle and responsibly dispose of staff uniforms at end-of-life,CEF-0159,CARD-0636,Efficiency Factors,CRS-0636,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0159,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Recycle and responsibly dispose of staff uniforms at end-of-life.,1.0,2026-08-18,160
MAP-0637,INIT-0160,Switch to lower-impact takeaway packaging,CCF-0160,CARD-0637,Cost Factors,CRS-0637,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0160,ACTIVE,ACTIVE,Catalog cost value-card slot for Switch to lower-impact takeaway packaging.,1.0,2026-08-18,161
MAP-0638,INIT-0160,Switch to lower-impact takeaway packaging,CPF-0160,CARD-0638,Carbon Factors,CRS-0638,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0160,ACTIVE,ACTIVE,Catalog carbon value-card slot for Switch to lower-impact takeaway packaging.,1.0,2026-08-18,161
MAP-0639,INIT-0160,Switch to lower-impact takeaway packaging,CTF-0160,CARD-0639,Timing Factors,CRS-0639,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0160,ACTIVE,ACTIVE,Catalog timing value-card slot for Switch to lower-impact takeaway packaging.,1.0,2026-08-18,161
MAP-0640,INIT-0160,Switch to lower-impact takeaway packaging,CEF-0160,CARD-0640,Efficiency Factors,CRS-0640,PRIMARY_DISPLAY,DISPLAY,SG-INIT-0160,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Switch to lower-impact takeaway packaging.,1.0,2026-08-18,161
MAP-0641,INIT-0161,"Support and encourage employees in choosing low-carbon commuting alternatives (e.g. cycle to work, public transport)",CCF-0161,CARD-0641,Cost Factors,CRS-0641,EMPTY_SLOT,DISPLAY,SG-INIT-0161,ACTIVE,ACTIVE,"Catalog cost value-card slot for Support and encourage employees in choosing low-carbon commuting alternatives (e.g. cycle to work, public transport).",1.0,2026-08-18,162
MAP-0642,INIT-0161,"Support and encourage employees in choosing low-carbon commuting alternatives (e.g. cycle to work, public transport)",CPF-0161,CARD-0642,Carbon Factors,CRS-0642,EMPTY_SLOT,DISPLAY,SG-INIT-0161,ACTIVE,ACTIVE,"Catalog carbon value-card slot for Support and encourage employees in choosing low-carbon commuting alternatives (e.g. cycle to work, public transport).",1.0,2026-08-18,162
MAP-0643,INIT-0161,"Support and encourage employees in choosing low-carbon commuting alternatives (e.g. cycle to work, public transport)",CTF-0161,CARD-0643,Timing Factors,CRS-0643,EMPTY_SLOT,DISPLAY,SG-INIT-0161,ACTIVE,ACTIVE,"Catalog timing value-card slot for Support and encourage employees in choosing low-carbon commuting alternatives (e.g. cycle to work, public transport).",1.0,2026-08-18,162
MAP-0644,INIT-0161,"Support and encourage employees in choosing low-carbon commuting alternatives (e.g. cycle to work, public transport)",CEF-0161,CARD-0644,Efficiency Factors,CRS-0644,EMPTY_SLOT,DISPLAY,SG-INIT-0161,ACTIVE,ACTIVE,"Catalog efficiency value-card slot for Support and encourage employees in choosing low-carbon commuting alternatives (e.g. cycle to work, public transport).",1.0,2026-08-18,162
MAP-0645,INIT-0162,Transition company owned fleet vehicles to low-carbon alternatives at end of life,CCF-0162,CARD-0645,Cost Factors,CRS-0645,EMPTY_SLOT,DISPLAY,SG-INIT-0162,ACTIVE,ACTIVE,Catalog cost value-card slot for Transition company owned fleet vehicles to low-carbon alternatives at end of life.,1.0,2026-08-18,163
MAP-0646,INIT-0162,Transition company owned fleet vehicles to low-carbon alternatives at end of life,CPF-0162,CARD-0646,Carbon Factors,CRS-0646,EMPTY_SLOT,DISPLAY,SG-INIT-0162,ACTIVE,ACTIVE,Catalog carbon value-card slot for Transition company owned fleet vehicles to low-carbon alternatives at end of life.,1.0,2026-08-18,163
MAP-0647,INIT-0162,Transition company owned fleet vehicles to low-carbon alternatives at end of life,CTF-0162,CARD-0647,Timing Factors,CRS-0647,EMPTY_SLOT,DISPLAY,SG-INIT-0162,ACTIVE,ACTIVE,Catalog timing value-card slot for Transition company owned fleet vehicles to low-carbon alternatives at end of life.,1.0,2026-08-18,163
MAP-0648,INIT-0162,Transition company owned fleet vehicles to low-carbon alternatives at end of life,CEF-0162,CARD-0648,Efficiency Factors,CRS-0648,EMPTY_SLOT,DISPLAY,SG-INIT-0162,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Transition company owned fleet vehicles to low-carbon alternatives at end of life.,1.0,2026-08-18,163
MAP-0649,INIT-0163,Reduce emissions from delivery and distribution by improving fleet efficiency before the journey,CCF-0163,CARD-0649,Cost Factors,CRS-0649,EMPTY_SLOT,DISPLAY,SG-INIT-0163,ACTIVE,ACTIVE,Catalog cost value-card slot for Reduce emissions from delivery and distribution by improving fleet efficiency before the journey.,1.0,2026-08-18,164
MAP-0650,INIT-0163,Reduce emissions from delivery and distribution by improving fleet efficiency before the journey,CPF-0163,CARD-0650,Carbon Factors,CRS-0650,EMPTY_SLOT,DISPLAY,SG-INIT-0163,ACTIVE,ACTIVE,Catalog carbon value-card slot for Reduce emissions from delivery and distribution by improving fleet efficiency before the journey.,1.0,2026-08-18,164
MAP-0651,INIT-0163,Reduce emissions from delivery and distribution by improving fleet efficiency before the journey,CTF-0163,CARD-0651,Timing Factors,CRS-0651,EMPTY_SLOT,DISPLAY,SG-INIT-0163,ACTIVE,ACTIVE,Catalog timing value-card slot for Reduce emissions from delivery and distribution by improving fleet efficiency before the journey.,1.0,2026-08-18,164
MAP-0652,INIT-0163,Reduce emissions from delivery and distribution by improving fleet efficiency before the journey,CEF-0163,CARD-0652,Efficiency Factors,CRS-0652,EMPTY_SLOT,DISPLAY,SG-INIT-0163,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Reduce emissions from delivery and distribution by improving fleet efficiency before the journey.,1.0,2026-08-18,164
MAP-0653,INIT-0164,Reduce emissions from delivery and distribution by improving fleet efficiency during and after the journey,CCF-0164,CARD-0653,Cost Factors,CRS-0653,EMPTY_SLOT,DISPLAY,SG-INIT-0164,ACTIVE,ACTIVE,Catalog cost value-card slot for Reduce emissions from delivery and distribution by improving fleet efficiency during and after the journey.,1.0,2026-08-18,165
MAP-0654,INIT-0164,Reduce emissions from delivery and distribution by improving fleet efficiency during and after the journey,CPF-0164,CARD-0654,Carbon Factors,CRS-0654,EMPTY_SLOT,DISPLAY,SG-INIT-0164,ACTIVE,ACTIVE,Catalog carbon value-card slot for Reduce emissions from delivery and distribution by improving fleet efficiency during and after the journey.,1.0,2026-08-18,165
MAP-0655,INIT-0164,Reduce emissions from delivery and distribution by improving fleet efficiency during and after the journey,CTF-0164,CARD-0655,Timing Factors,CRS-0655,EMPTY_SLOT,DISPLAY,SG-INIT-0164,ACTIVE,ACTIVE,Catalog timing value-card slot for Reduce emissions from delivery and distribution by improving fleet efficiency during and after the journey.,1.0,2026-08-18,165
MAP-0656,INIT-0164,Reduce emissions from delivery and distribution by improving fleet efficiency during and after the journey,CEF-0164,CARD-0656,Efficiency Factors,CRS-0656,EMPTY_SLOT,DISPLAY,SG-INIT-0164,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Reduce emissions from delivery and distribution by improving fleet efficiency during and after the journey.,1.0,2026-08-18,165
MAP-0657,INIT-0165,Reduce emissions from delivery and distribution by engaging with suppliers,CCF-0165,CARD-0657,Cost Factors,CRS-0657,EMPTY_SLOT,DISPLAY,SG-INIT-0165,ACTIVE,ACTIVE,Catalog cost value-card slot for Reduce emissions from delivery and distribution by engaging with suppliers.,1.0,2026-08-18,166
MAP-0658,INIT-0165,Reduce emissions from delivery and distribution by engaging with suppliers,CPF-0165,CARD-0658,Carbon Factors,CRS-0658,EMPTY_SLOT,DISPLAY,SG-INIT-0165,ACTIVE,ACTIVE,Catalog carbon value-card slot for Reduce emissions from delivery and distribution by engaging with suppliers.,1.0,2026-08-18,166
MAP-0659,INIT-0165,Reduce emissions from delivery and distribution by engaging with suppliers,CTF-0165,CARD-0659,Timing Factors,CRS-0659,EMPTY_SLOT,DISPLAY,SG-INIT-0165,ACTIVE,ACTIVE,Catalog timing value-card slot for Reduce emissions from delivery and distribution by engaging with suppliers.,1.0,2026-08-18,166
MAP-0660,INIT-0165,Reduce emissions from delivery and distribution by engaging with suppliers,CEF-0165,CARD-0660,Efficiency Factors,CRS-0660,EMPTY_SLOT,DISPLAY,SG-INIT-0165,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Reduce emissions from delivery and distribution by engaging with suppliers.,1.0,2026-08-18,166
MAP-0661,INIT-0166,Reduce emissions from customer delivery,CCF-0166,CARD-0661,Cost Factors,CRS-0661,EMPTY_SLOT,DISPLAY,SG-INIT-0166,ACTIVE,ACTIVE,Catalog cost value-card slot for Reduce emissions from customer delivery.,1.0,2026-08-18,167
MAP-0662,INIT-0166,Reduce emissions from customer delivery,CPF-0166,CARD-0662,Carbon Factors,CRS-0662,EMPTY_SLOT,DISPLAY,SG-INIT-0166,ACTIVE,ACTIVE,Catalog carbon value-card slot for Reduce emissions from customer delivery.,1.0,2026-08-18,167
MAP-0663,INIT-0166,Reduce emissions from customer delivery,CTF-0166,CARD-0663,Timing Factors,CRS-0663,EMPTY_SLOT,DISPLAY,SG-INIT-0166,ACTIVE,ACTIVE,Catalog timing value-card slot for Reduce emissions from customer delivery.,1.0,2026-08-18,167
MAP-0664,INIT-0166,Reduce emissions from customer delivery,CEF-0166,CARD-0664,Efficiency Factors,CRS-0664,EMPTY_SLOT,DISPLAY,SG-INIT-0166,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Reduce emissions from customer delivery.,1.0,2026-08-18,167
MAP-0665,INIT-0167,Install EV Charging Infrastructure at Depots and Distribution Hubs,CCF-0167,CARD-0665,Cost Factors,CRS-0665,EMPTY_SLOT,DISPLAY,SG-INIT-0167,ACTIVE,ACTIVE,Catalog cost value-card slot for Install EV Charging Infrastructure at Depots and Distribution Hubs.,1.0,2026-08-18,168
MAP-0666,INIT-0167,Install EV Charging Infrastructure at Depots and Distribution Hubs,CPF-0167,CARD-0666,Carbon Factors,CRS-0666,EMPTY_SLOT,DISPLAY,SG-INIT-0167,ACTIVE,ACTIVE,Catalog carbon value-card slot for Install EV Charging Infrastructure at Depots and Distribution Hubs.,1.0,2026-08-18,168
MAP-0667,INIT-0167,Install EV Charging Infrastructure at Depots and Distribution Hubs,CTF-0167,CARD-0667,Timing Factors,CRS-0667,EMPTY_SLOT,DISPLAY,SG-INIT-0167,ACTIVE,ACTIVE,Catalog timing value-card slot for Install EV Charging Infrastructure at Depots and Distribution Hubs.,1.0,2026-08-18,168
MAP-0668,INIT-0167,Install EV Charging Infrastructure at Depots and Distribution Hubs,CEF-0167,CARD-0668,Efficiency Factors,CRS-0668,EMPTY_SLOT,DISPLAY,SG-INIT-0167,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Install EV Charging Infrastructure at Depots and Distribution Hubs.,1.0,2026-08-18,168
MAP-0669,INIT-0168,Install a filtered water system to avoid bottled water.,CCF-0168,CARD-0669,Cost Factors,CRS-0669,EMPTY_SLOT,DISPLAY,SG-INIT-0168,ACTIVE,ACTIVE,Catalog cost value-card slot for Install a filtered water system to avoid bottled water..,1.0,2026-08-18,169
MAP-0670,INIT-0168,Install a filtered water system to avoid bottled water.,CPF-0168,CARD-0670,Carbon Factors,CRS-0670,EMPTY_SLOT,DISPLAY,SG-INIT-0168,ACTIVE,ACTIVE,Catalog carbon value-card slot for Install a filtered water system to avoid bottled water..,1.0,2026-08-18,169
MAP-0671,INIT-0168,Install a filtered water system to avoid bottled water.,CTF-0168,CARD-0671,Timing Factors,CRS-0671,EMPTY_SLOT,DISPLAY,SG-INIT-0168,ACTIVE,ACTIVE,Catalog timing value-card slot for Install a filtered water system to avoid bottled water..,1.0,2026-08-18,169
MAP-0672,INIT-0168,Install a filtered water system to avoid bottled water.,CEF-0168,CARD-0672,Efficiency Factors,CRS-0672,EMPTY_SLOT,DISPLAY,SG-INIT-0168,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Install a filtered water system to avoid bottled water..,1.0,2026-08-18,169
MAP-0673,INIT-0169,Procure water sustainably.,CCF-0169,CARD-0673,Cost Factors,CRS-0673,EMPTY_SLOT,DISPLAY,SG-INIT-0169,ACTIVE,ACTIVE,Catalog cost value-card slot for Procure water sustainably..,1.0,2026-08-18,170
MAP-0674,INIT-0169,Procure water sustainably.,CPF-0169,CARD-0674,Carbon Factors,CRS-0674,EMPTY_SLOT,DISPLAY,SG-INIT-0169,ACTIVE,ACTIVE,Catalog carbon value-card slot for Procure water sustainably..,1.0,2026-08-18,170
MAP-0675,INIT-0169,Procure water sustainably.,CTF-0169,CARD-0675,Timing Factors,CRS-0675,EMPTY_SLOT,DISPLAY,SG-INIT-0169,ACTIVE,ACTIVE,Catalog timing value-card slot for Procure water sustainably..,1.0,2026-08-18,170
MAP-0676,INIT-0169,Procure water sustainably.,CEF-0169,CARD-0676,Efficiency Factors,CRS-0676,EMPTY_SLOT,DISPLAY,SG-INIT-0169,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Procure water sustainably..,1.0,2026-08-18,170
MAP-0677,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CCF-0170,CARD-0677,Cost Factors,CRS-0677,EMPTY_SLOT,DISPLAY,SG-INIT-0170,ACTIVE,ACTIVE,Catalog cost value-card slot for Publish a water reduction policy with targets for water-stressed regions.,1.0,2026-08-18,171
MAP-0678,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CPF-0170,CARD-0678,Carbon Factors,CRS-0678,EMPTY_SLOT,DISPLAY,SG-INIT-0170,ACTIVE,ACTIVE,Catalog carbon value-card slot for Publish a water reduction policy with targets for water-stressed regions.,1.0,2026-08-18,171
MAP-0679,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CTF-0170,CARD-0679,Timing Factors,CRS-0679,EMPTY_SLOT,DISPLAY,SG-INIT-0170,ACTIVE,ACTIVE,Catalog timing value-card slot for Publish a water reduction policy with targets for water-stressed regions.,1.0,2026-08-18,171
MAP-0680,INIT-0170,Publish a water reduction policy with targets for water-stressed regions,CEF-0170,CARD-0680,Efficiency Factors,CRS-0680,EMPTY_SLOT,DISPLAY,SG-INIT-0170,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Publish a water reduction policy with targets for water-stressed regions.,1.0,2026-08-18,171
MAP-0681,INIT-0171,Recycle equipment at end-of-life,CCF-0171,CARD-0681,Cost Factors,CRS-0681,EMPTY_SLOT,DISPLAY,SG-INIT-0171,ACTIVE,ACTIVE,Catalog cost value-card slot for Recycle equipment at end-of-life.,1.0,2026-08-18,172
MAP-0682,INIT-0171,Recycle equipment at end-of-life,CPF-0171,CARD-0682,Carbon Factors,CRS-0682,EMPTY_SLOT,DISPLAY,SG-INIT-0171,ACTIVE,ACTIVE,Catalog carbon value-card slot for Recycle equipment at end-of-life.,1.0,2026-08-18,172
MAP-0683,INIT-0171,Recycle equipment at end-of-life,CTF-0171,CARD-0683,Timing Factors,CRS-0683,EMPTY_SLOT,DISPLAY,SG-INIT-0171,ACTIVE,ACTIVE,Catalog timing value-card slot for Recycle equipment at end-of-life.,1.0,2026-08-18,172
MAP-0684,INIT-0171,Recycle equipment at end-of-life,CEF-0171,CARD-0684,Efficiency Factors,CRS-0684,EMPTY_SLOT,DISPLAY,SG-INIT-0171,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Recycle equipment at end-of-life.,1.0,2026-08-18,172
MAP-0685,INIT-0172,Promote takeaway options for unfinished food,CCF-0172,CARD-0685,Cost Factors,CRS-0685,EMPTY_SLOT,DISPLAY,SG-INIT-0172,ACTIVE,ACTIVE,Catalog cost value-card slot for Promote takeaway options for unfinished food.,1.0,2026-08-18,173
MAP-0686,INIT-0172,Promote takeaway options for unfinished food,CPF-0172,CARD-0686,Carbon Factors,CRS-0686,EMPTY_SLOT,DISPLAY,SG-INIT-0172,ACTIVE,ACTIVE,Catalog carbon value-card slot for Promote takeaway options for unfinished food.,1.0,2026-08-18,173
MAP-0687,INIT-0172,Promote takeaway options for unfinished food,CTF-0172,CARD-0687,Timing Factors,CRS-0687,EMPTY_SLOT,DISPLAY,SG-INIT-0172,ACTIVE,ACTIVE,Catalog timing value-card slot for Promote takeaway options for unfinished food.,1.0,2026-08-18,173
MAP-0688,INIT-0172,Promote takeaway options for unfinished food,CEF-0172,CARD-0688,Efficiency Factors,CRS-0688,EMPTY_SLOT,DISPLAY,SG-INIT-0172,ACTIVE,ACTIVE,Catalog efficiency value-card slot for Promote takeaway options for unfinished food.,1.0,2026-08-18,173
MAP-0689,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CCF-0173,CARD-0689,Cost Factors,CRS-0689,EMPTY_SLOT,DISPLAY,SG-INIT-0173,ACTIVE,ACTIVE,"Catalog cost value-card slot for Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days.",1.0,2026-08-18,174
MAP-0690,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CPF-0173,CARD-0690,Carbon Factors,CRS-0690,EMPTY_SLOT,DISPLAY,SG-INIT-0173,ACTIVE,ACTIVE,"Catalog carbon value-card slot for Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days.",1.0,2026-08-18,174
MAP-0691,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CTF-0173,CARD-0691,Timing Factors,CRS-0691,EMPTY_SLOT,DISPLAY,SG-INIT-0173,ACTIVE,ACTIVE,"Catalog timing value-card slot for Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days.",1.0,2026-08-18,174
MAP-0692,INIT-0173,"Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days",CEF-0173,CARD-0692,Efficiency Factors,CRS-0692,EMPTY_SLOT,DISPLAY,SG-INIT-0173,ACTIVE,ACTIVE,"Catalog efficiency value-card slot for Reduce active menu SKU count by a defined %, and measure the impact on food waste per cover over the following 90 days.",1.0,2026-08-18,174
MAP-0693,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CCF-0174,CARD-0693,Cost Factors,CRS-0693,EMPTY_SLOT,DISPLAY,SG-INIT-0174,ACTIVE,ACTIVE,Catalog cost value-card slot for Responsibly dispose off or donate furniture and fittings at end-of-life.,1.0,2026-08-18,175
MAP-0694,INIT-0174,Responsibly dispose off or donate furniture and fittings at end-of-life,CPF-0174,CARD-0694,Carbon Factors,CRS-0694,EMPTY_SLOT,DISPLAY,SG-INIT-0174,ACTIVE,ACTIVE,Catalog carbon value-card slot for Responsibly dispose off or donate furniture and fittings at end-of-life.,1.0,2026-08-18,175
